Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,cond
62361.0,1.4963833,-1.1559181,0.18755768,-1.4936173,-1.3363085,-0.5159244,-0.99940187,-0.10562793,-1.6071217,1.4273075,-1.3449972,-1.6521207,-0.40124768,-0.15427607,0.81069106,0.01748898,0.2390509,0.1658433,0.16673014,-0.29342243,-0.5015057,-1.2311636,0.08932864,-0.53834337,0.1841598,-0.42736742,0.021076098,0.02389731,50.0,0
49062.0,-1.5259172,0.24291061,1.7590674,0.8373491,-0.889488,0.9404953,0.577647,0.34859714,0.117713936,-0.46191362,1.1477021,1.7464451,0.9582316,-0.54838264,-1.209726,-0.4046956,0.0013494613,-0.27425683,0.090156436,-0.45898762,-0.063444756,0.55769575,0.49893594,0.25580123,-0.43298522,-0.59058446,-0.065898776,-0.27394345,179.81,0
59772.0,-0.7066964,-1.649365,-0.7589504,-2.0170944,0.53475076,-0.6756833,0.25539967,-1.128233,0.83481574,-1.451926,0.38503206,1.8658519,1.2442178,0.33383498,-0.5866963,-0.270159,-0.75484896,0.25677136,0.6558417,0.82213116,1.0907475,-0.4830346,-1.9562676,-0.6544895,0.48192325,-0.10557082,0.13189687,0.3547505,540.0,0
167380.0,-0.11984848,0.11726609,0.9836846,-0.3419348,0.19275866,0.02368996,-0.07351203,0.24817695,0.5787293,-0.4925311,0.04722585,0.352463,-0.633138,0.09104737,-0.33546045,0.1319264,-0.7500563,1.0541314,0.46117082,-0.09560818,0.39475733,1.2558855,-0.042334583,-0.45470294,-1.0667819,-0.3017184,0.29371494,0.2528992,9.99,0
145496.0,0.008837141,0.6015183,0.21880753,-0.029022835,0.37747106,-0.5774338,0.7208435,-0.097051114,0.71879554,-1.4914393,-1.0993048,0.50034887,0.37490806,-1.8238251,-1.5396942,-0.58867896,0.98524076,0.27882284,-0.20545658,-0.09384835,0.27835402,1.2335293,-0.3281973,-0.019966895,0.18852986,-0.0028909163,0.11022086,0.0688739,29.97,0
79229.0,1.2464577,-0.3838107,0.9006814,-0.72023696,-1.2538068,-0.83698595,-0.6055904,-0.0056234463,1.8950905,-1.0655351,-0.5210055,0.482353,-0.5280586,-0.051834255,1.3255458,-0.41980207,-0.11686513,0.2472981,0.5591129,-0.15696216,-0.017911576,0.17450503,-0.029770056,0.39619154,0.48365903,-0.68497115,0.09046566,0.03425382,1.0,0
87249.0,-0.35977817,1.9256036,0.8000484,4.1322484,0.91735935,0.944422,0.70301455,0.10126904,-2.0927594,2.25221,0.73105067,0.22778039,0.47210667,0.27521396,-0.3591683,-0.23252226,-0.09595849,0.11445499,1.6495404,0.33609945,-0.1719087,-0.22913313,0.12030475,0.72320604,-0.9868645,-0.1003575,-0.26286063,-0.22698651,0.49,0
113835.0,-0.06123388,0.7361699,-0.32147437,-0.14807385,0.89227957,-0.6908309,0.72104865,-0.15833493,-0.24580036,0.20843704,0.6314027,0.6839251,0.29399925,0.56946504,0.16753934,-0.47360814,-0.58019644,0.7106287,1.0011464,0.077698246,0.4406398,1.4999411,-0.1267251,-0.33876744,-0.9713218,-0.14662543,0.40505984,0.34886175,4.49,0
125779.0,2.1280446,-0.033380933,-2.1086442,0.094445355,0.20690902,-1.8978006,0.66077405,-0.49154553,0.5588005,0.09069836,-1.0154073,-0.9887038,-2.455692,1.2844217,0.6283222,-0.53873724,-0.11272629,-0.2646952,0.116166435,-0.39423865,0.122328825,0.3873813,-0.013434692,0.04143919,0.3575768,0.24557011,-0.10152499,-0.08356082,4.7,0
121228.0,1.9977931,-0.36985412,-0.24846739,0.51192945,-0.7700397,-0.58021253,-0.60361916,-0.07410984,1.4481524,-0.16327861,-1.0177194,0.5762371,0.3610736,-0.2578069,0.45094258,0.06667623,-0.5340485,0.24246731,-0.23849435,-0.22323081,0.2424456,1.002145,0.0800941,0.01676857,-0.027512869,-0.15229201,0.044901073,-0.039055817,0.8,0
41112.0,1.1829011,-0.12177666,-0.32518283,0.16562475,-0.3956132,-1.4250349,0.43075594,-0.33191913,0.06671948,-0.07162862,-0.4884183,-0.61964947,-1.4405143,0.7872726,0.92939496,-0.014201785,-0.0723724,-0.49687603,0.106120646,-0.024932612,-0.02157634,-0.27207923,-0.13073227,0.44399366,0.4745984,1.0673387,-0.13682383,0.00036462315,79.0,0
130202.0,2.0598779,0.099158235,-1.680299,0.43919507,0.33440414,-0.8682605,0.121377856,-0.17393042,0.5998619,-0.36450854,-0.5613313,-0.20205478,-0.7076906,-0.6836381,0.32810977,0.26557228,0.6070103,-0.33522016,-0.049257953,-0.21438967,-0.36147985,-0.96499664,0.36760083,0.5585157,-0.31098703,0.17351344,-0.06422371,-0.03175332,1.29,0
134043.0,2.0423596,-0.10347728,-1.3725992,0.17217219,0.14333612,-0.74396694,0.06372224,-0.18014017,0.43747148,0.18046038,0.7097203,0.7568731,-0.21726352,0.6924706,0.17467096,0.06639293,-0.81955343,0.52352273,0.08832194,-0.24682513,0.29211897,0.9738689,-0.04279033,-0.36450467,0.24375646,-0.09488581,-0.018877506,-0.0722229,1.0,0
122252.0,-0.33971643,0.9380112,-0.7385864,-0.5525458,1.3081532,-0.95222014,1.2655892,-0.4693729,0.30066592,-0.3059506,-0.6044517,-0.57543427,-0.63205487,-1.3148727,-0.16947633,0.101498835,0.5093453,-0.15827857,-0.2914279,-0.099901564,-0.2490192,-0.40189636,0.20753516,0.53390133,-0.66454005,0.1303626,-0.23442672,-0.029053625,7.85,0
129204.0,-0.32183403,0.59665614,1.3136535,-0.67468625,0.43033287,-0.31946528,0.525182,-0.045268312,0.19567803,-0.9909887,-1.0814923,0.9201384,1.7240505,-0.45938715,0.098437734,0.12770475,-0.81559205,-0.18143788,-0.1017435,0.005833277,-0.06259888,-0.056765907,0.015711877,-0.4176063,-0.6639907,-0.67488813,0.218711,0.20297089,12.49,0
47672.0,-2.0369098,-6.346805,-0.6456939,0.9195372,-3.1759953,0.9455389,0.9281271,-0.091287896,-0.27683648,-0.27138257,1.2442265,0.44132456,-0.22388184,-0.20764674,-0.8818307,0.8277646,0.8681802,-1.1616911,0.2300824,3.4481468,1.1177686,-0.4834899,-1.440811,0.3414513,-0.38422522,-0.42447004,-0.25647905,0.3082732,1706.35,0
146732.0,2.101334,-1.0334235,-0.4919545,-0.9762368,-1.014467,-0.3323583,-1.0289959,0.023955112,-0.15223871,0.87146753,0.6383788,0.18639359,0.21967864,-0.27074182,-0.45626706,1.5672106,-0.26794562,-0.8933516,1.049467,0.03197467,-0.0049102088,-0.07653411,0.30790094,-0.43256262,-0.4842685,-0.48265836,0.0044799433,-0.050381046,32.0,0
27124.0,-1.7941722,-1.1363024,1.986137,0.21456704,1.3937045,-1.5004599,-0.6826356,0.3234098,0.08739638,-0.53102314,0.62353516,0.41368642,-1.4762049,0.19986941,-1.5410258,-0.08612439,-0.21253131,0.16489998,-0.055229478,0.2217974,0.18985687,0.130808,0.06353673,0.5467089,0.11637598,0.25862578,-0.009246523,0.1264684,1.0,0
115114.0,-1.1295531,0.8636645,1.3370091,-2.3331726,-0.3522853,-0.41842952,-0.4588635,-2.8116248,-1.7829983,-0.9396504,-0.6679871,-0.09828367,0.73182446,-0.07265821,-0.49629548,1.4602242,0.016383773,-1.8674365,0.03409656,0.71291834,-1.5091087,-0.5071064,-0.061046496,-0.0052896435,0.252655,-0.6738446,-0.009527423,0.083395734,39.65,0
144915.0,-0.36221382,1.0296966,-0.035843737,-1.2382504,1.0104194,-1.5273852,1.3269928,-0.26032418,-0.03278424,-1.5689175,-0.7737154,-0.5597621,-0.8152903,-0.7596754,-0.15539737,0.5885505,-0.058537934,0.5099665,-1.8044971,-0.3288568,0.30272612,0.88529027,-0.35116485,-0.10631927,-0.04467158,-0.3749325,0.14744389,0.19758625,2.99,0
32046.0,-0.5988371,0.6403912,1.8414599,-1.4629965,-0.090356246,-0.87744635,0.8921697,-0.45677638,0.88983303,0.81066424,1.4747792,-0.3275135,-1.7523806,-0.3303125,0.092604406,0.5687916,-1.1091605,0.1307549,-0.5853144,0.37580425,-0.27665502,-0.2021872,-0.09857114,0.52738756,-0.34273452,0.6219162,-0.11382628,-0.49205837,2.84,0
47778.0,1.0297577,-0.107730605,1.3817431,1.3509036,-0.8047667,0.5121675,-0.69803244,0.34690437,0.49996006,-0.03513557,1.3547617,1.4748983,0.22371063,-0.18884617,-0.35975987,-0.050204646,-0.17902003,-0.12946706,-0.4168123,-0.122682124,0.039111357,0.30571216,0.027726984,0.23002234,0.28532547,-0.395323,0.08434523,0.029198334,19.0,0
138629.0,-0.30768645,1.2253394,-0.0028033857,-0.3370191,0.84528697,-0.8829733,1.0440342,-0.12749328,-0.055365633,-1.2780168,-0.3845706,0.1517124,0.3295474,-1.9383509,-0.9244691,-0.0476909,1.2198132,0.1711375,-0.37974638,0.084682405,0.04800122,0.5020999,-0.22816215,1.0938758,-0.1948529,0.52011156,0.3804906,0.27521545,3.29,0
126760.0,-0.3581994,-4.2402406,-3.0634692,0.8578167,-0.13942645,1.8712744,1.3021723,0.09108606,0.44131595,-0.4900774,0.6382653,0.87749267,-0.37316632,0.72351426,-0.19567265,-0.7211367,0.31437352,-1.0689571,-0.63957673,2.1402743,0.7275972,-0.35132763,-0.8872307,-0.83619815,-0.5828221,0.5811217,-0.26945275,0.11585247,1199.42,0
11048.0,1.2288053,-0.016548796,0.77014244,0.12852074,-0.56975543,-0.31713048,-0.5110638,-0.06565921,1.4193279,-0.3657947,2.1384137,-1.504156,2.2918527,1.5465481,-0.15536018,0.75366056,-0.10528283,0.6918034,0.0060452768,-0.027700307,-0.030757999,0.16582134,-0.07400828,0.03459804,0.23857342,1.0324721,-0.08998115,-0.0067333165,14.95,0
69037.0,-1.8719726,0.3275591,1.077649,-0.9305004,0.839939,0.645414,0.1481574,0.9122568,0.042798314,-1.233209,0.18120545,1.1737933,0.21878035,-0.0015602155,-0.47954318,-0.9882379,0.8243338,-2.832712,-3.001744,-0.46136242,-0.002898782,0.322511,0.5909089,-0.60988265,-0.33644018,0.1273575,0.18905541,0.05936912,13.18,0
133842.0,-0.7791466,0.6033937,1.4225447,0.5485206,0.85732764,0.7208589,0.5168922,0.40230295,-0.0048367246,-0.6306007,-0.57066137,-0.33159298,-2.4384913,0.26029223,-2.1275382,-0.65849453,0.061505027,0.23042709,1.2736789,-0.12792908,-0.32301083,-0.85918516,-0.36496973,0.27075994,0.76737136,-0.63692975,0.051533874,0.05409582,6.0,0
23528.0,-0.4317786,0.74363405,1.7672718,-0.015436287,-0.2185572,0.16802743,0.4029377,-0.12379673,1.1675662,-0.87478215,-0.08706997,-2.3252583,3.0400693,0.9796096,0.41446754,0.75109076,-0.21480837,0.5814926,-0.12597412,0.014693975,-0.117673084,-0.06928441,-0.065295644,-0.45724863,-0.1436381,0.35215494,-0.09895823,-0.006943475,77.89,0
107987.0,-0.47884062,0.849532,2.3477461,-0.1467856,0.20985985,-0.26811808,0.54585075,-0.2799095,1.4899876,-1.1428413,0.16771908,-2.5269566,1.9251819,1.1935647,0.58457583,-0.24386758,0.23053192,0.5391481,0.59551096,0.0800809,-0.31663743,-0.44185516,-0.32616547,-0.20727958,0.292357,-0.7215511,-0.07831735,-0.14674452,2.12,0
146980.0,-1.8310225,0.36563656,0.014267852,1.0758337,1.9218885,-1.2718117,1.2892277,-1.6415462,-0.7744158,0.5515246,-0.52340287,0.038068898,0.5379737,0.30941448,0.61217177,-0.9749439,-0.16669297,-0.364844,0.7600761,-0.8743497,0.68928003,0.54841554,0.16914722,0.033095665,0.6482827,-0.29814783,-0.117773704,-0.1079193,16.94,0
83274.0,1.5059165,-0.22822507,-0.52166307,-0.86219746,-0.12657598,-0.9002098,0.03570444,-0.4242609,-1.2705935,0.65316707,-0.7804153,-0.2764671,1.4242152,-0.1655226,0.35659415,0.9165215,0.037252463,-1.4701772,0.9427288,0.16872591,0.1494458,0.4248287,-0.2832588,-0.38062504,0.94337106,-0.03680251,-0.022583785,-0.003881674,15.0,0
100849.0,1.940126,-0.4743235,0.13003731,0.35761923,-0.72687125,0.17690578,-1.0719317,0.11979219,2.3858855,-0.2397606,1.5194728,-1.4081283,2.144821,1.2237353,-0.6306584,0.87148094,-0.2589177,0.79402226,-0.15134442,-0.16882458,-0.07753639,0.1562785,0.2670651,-0.4905514,-0.6050807,0.4514065,-0.039116975,-0.057046704,15.95,0
39062.0,-1.4097091,0.2174031,1.8204468,-1.8076453,-1.0872357,-0.11821806,-0.7716103,0.5957921,-1.1863151,0.13988675,1.3903017,-0.02157834,-0.04727835,-0.111133136,0.02484848,1.5859317,0.064986244,-0.7488678,-0.44491553,-0.17610586,0.6282784,1.4455829,-0.23162594,0.25625452,-0.08377927,-0.23610632,-0.3988152,0.039857343,19.95,0
46134.0,1.274102,-0.61013,0.068440855,-0.7043981,-0.6195888,-0.3191736,-0.31995976,-0.13825491,-0.981735,0.5812855,-0.57290673,0.15563072,1.020696,0.016158642,1.0843732,-1.4197472,0.038578045,0.33818683,-0.8588212,-0.33127263,-0.5520053,-1.2033379,0.098142006,-0.41247857,0.053778995,0.8689319,-0.051565867,0.013650868,66.97,0
147278.0,-1.0641632,0.49617344,-1.5698336,0.3832028,1.3247508,0.2204169,2.1390004,0.23454387,-1.330712,-0.8832817,-0.6558728,0.107742496,-0.34927392,1.2950087,-0.011454213,-1.6710372,0.7215814,-1.5818775,-1.5894794,0.14465421,0.72914517,1.7075527,0.2242101,-1.0097711,0.1341245,-0.2276007,0.011187984,0.08808871,247.0,0
118910.0,1.7484733,-0.648046,-0.59723634,0.3263259,-0.4442719,-0.12180118,-0.31732392,0.026009852,0.8913084,-0.06288082,0.69314027,1.3806467,0.5811789,0.11978014,-0.03319221,0.4050816,-0.89126927,0.22140126,0.29102328,0.049266946,-0.12122323,-0.46636152,0.23271462,-0.4981026,-0.45445573,-0.6664922,0.0112741515,-0.025640627,119.72,0
152415.0,-5.750311,-5.8174253,0.46683124,-1.3532778,4.4036045,-2.5933402,-2.4964414,1.0393825,0.37580338,-1.5004045,-0.14785422,1.5033295,1.4051061,0.38106754,-0.23926385,1.3300518,-1.3848991,0.7078285,-0.34514108,1.994627,0.40235102,-1.27243,-0.15509196,-0.28143698,0.53158575,0.2388931,0.14347252,-0.91491264,100.0,0
155217.0,1.9458145,-0.46305707,-0.19183227,0.25941244,-0.8467516,-0.5104291,-0.6600941,0.09037947,0.9346319,0.18437307,0.86771226,0.7400775,-0.6923102,0.23922515,-0.09527693,0.64467335,-0.68697304,0.12740158,0.18422021,-0.22463255,-0.16566843,-0.43578112,0.42854702,0.052731153,-0.7057179,0.2504367,-0.043307632,-0.053061448,9.99,0
152510.0,-0.7981462,-0.2306656,-0.06811541,-2.202608,0.5677417,-1.2137703,1.0729675,-0.49649164,-1.0025709,0.7166299,0.61982924,-0.8228631,-1.5423235,0.057805903,-1.985014,0.5114635,0.04971443,-1.3031278,0.4042595,-0.07829328,0.25344163,0.981013,-0.37085873,0.050398707,0.009677373,-0.21147308,-0.04579486,0.04364956,78.93,0
23129.0,-1.1539285,1.9087048,1.5632445,0.8684471,0.61444634,0.48394614,0.59967726,0.04743414,0.914002,0.28999257,0.3504412,-2.1733592,3.036436,1.1780058,0.8681536,-0.44281024,0.51020503,-0.25128594,0.563724,0.5396196,-0.59816736,-0.9475123,-0.19221424,-0.8500496,0.25397772,-0.5196999,0.09086474,-0.2527139,1.0,0
73959.0,-1.6536001,1.3743142,1.1182997,1.7593254,0.7999272,-0.034651108,1.3850535,-0.64769584,-0.88362557,1.3282648,-0.20650922,-0.04345522,0.68089235,-0.3265573,0.34738508,-0.108522706,-0.4781052,-0.90343827,-1.0198482,-0.5003032,0.05613121,0.39506373,0.09417525,0.09871738,-0.25728342,-0.16967446,-1.0458418,0.01878504,42.44,0
113104.0,2.093269,-0.09026156,-1.5409243,0.15029044,0.21239945,-0.84136826,0.10679139,-0.2374099,0.8862518,-0.075164355,-1.0393153,-0.19538577,-0.7186597,0.6247443,1.001892,-0.17527203,-0.5689772,0.26935756,-0.11131035,-0.27264422,0.24347134,0.8112777,0.001292967,0.5780618,0.34885764,-0.44045788,-0.0019043302,-0.0504354,1.0,0
59763.0,-0.19859019,0.6527398,1.1064016,0.27292195,-0.07794797,-0.2592825,0.79676753,-0.07712645,-1.0868416,-0.029911503,1.3156469,0.7295247,0.59080416,0.47968405,0.88587254,-0.22391564,-0.041961852,-0.067987345,2.4516957,0.41347006,-0.31598395,-1.0766082,0.34452215,0.020432292,-0.97607845,0.67198443,0.0589526,0.1462614,80.39,0
87131.0,-0.9404058,0.35143664,-0.62958187,-2.8285894,2.0142953,-1.3733339,2.3451662,-1.1454915,1.1026198,0.87110925,1.0940738,0.57850975,-0.29112133,-0.5128796,-1.7428485,-0.68084395,-1.2698154,-0.42635506,-0.5204223,0.36211023,-0.12104638,0.98923296,0.05263363,0.84545577,-0.16377929,0.3946131,0.008183134,-0.351516,8.0,0
73239.0,-2.335123,2.795736,-1.4481487,0.5486067,1.5825106,6.2792106,-6.1107554,-11.958763,-2.2677128,-2.3173754,-0.89793414,0.9094018,-1.1973661,2.327653,-0.16838469,2.3375728,-0.85169303,0.34694254,-2.4252298,3.093106,-6.41626,1.2607545,0.75048244,0.86820936,0.59252083,-0.2924177,-0.09787949,0.3840878,0.76,0
100854.0,1.9831526,-0.6200189,-0.1706469,0.2270297,-0.57879066,0.4948941,-1.20606,0.2611752,2.6983702,-0.18659401,0.6530779,-2.5619304,0.47624606,1.5399817,-0.38945875,1.138511,-0.3861179,1.2176466,0.09792723,-0.2623959,-0.13937807,-0.10533378,0.21059857,-1.1697344,-0.5812559,0.496405,-0.051570706,-0.06725107,15.95,0
43985.0,-1.6821692,0.34143892,1.287377,-1.0000468,-0.92960864,0.037511177,0.32168716,0.25496748,1.7788291,0.14025337,-0.9760747,-0.20651145,-1.3371072,-0.738006,-0.64806306,-0.15538453,0.065005764,-0.9202652,-0.7202511,0.033008475,-0.28468132,-0.07499602,0.35668385,0.10513326,-0.7732693,0.7032206,0.57619894,0.59946764,101.19,0
94312.0,-0.53828436,0.6997629,-1.2795532,-1.9340436,3.8298035,3.1532986,1.3946381,0.2950679,0.83255565,-1.0757067,0.68084264,-2.690298,0.97706914,1.9417269,-1.1859884,-0.89268494,0.16065235,-0.33710328,-0.7917058,-0.13979161,0.011047443,0.38609466,-0.4601584,0.6842295,0.67137474,-0.22219731,-0.24474023,-0.11764197,49.0,0
59770.0,1.2629853,0.011125502,0.034133267,0.11032714,-0.52040356,-1.3555322,0.21709134,-0.21616076,0.21105069,-0.08996025,-0.46516272,-0.71693504,-1.8297391,0.7986008,1.0573217,0.20652407,-0.09525827,-0.7785272,0.2863114,-0.15515435,-0.4539684,-1.4942209,0.21502575,0.35617918,0.030697573,0.62623644,-0.11672097,0.0030636392,25.99,0
122783.0,1.9666848,-0.47909442,-0.43181503,-0.04509012,-0.5251465,-0.029613191,-0.7281012,0.22036065,1.1968641,-0.02424424,0.81764156,0.6938888,-0.9193561,0.3187745,0.17213356,0.41343707,-0.65523255,0.2742276,0.25939944,-0.24881738,-0.15452012,-0.39697134,0.43829715,0.6512237,-0.56148297,-0.33043328,-0.001270276,-0.04239697,1.23,0
151309.0,2.0206473,0.082335494,-1.612275,0.34934077,0.34132633,-0.67510927,0.05343653,-0.074607246,0.29244822,-0.19534227,1.218594,0.64820534,-0.52126867,-0.5437018,-0.45773637,0.48000917,0.3175449,0.18375266,0.27529848,-0.18311055,-0.30663535,-0.83544457,0.35708272,0.6569319,-0.3286586,0.1442584,-0.0691259,-0.039921444,0.69,0
75776.0,-1.0781842,0.2016064,0.8396223,-0.49482435,0.50728434,-0.8176638,1.7238231,-0.27838784,-0.88073283,-0.9286299,-0.8387031,0.10240285,0.646276,0.22366655,0.11059802,0.34106976,-0.7366957,-0.5949904,-0.2759201,0.46513382,-0.18039277,-1.0618312,0.40318403,-0.1731656,0.099289216,0.0087456675,-0.075240865,0.11254889,204.9,0
74956.0,0.5700113,-0.8216919,-0.0012338556,1.4668772,-0.5874833,-0.32388324,0.3823261,-0.06311909,0.16002923,-0.08612896,-0.4351797,-0.4883837,-1.3431861,0.7112814,1.3851652,-0.03398309,-0.1037463,-0.27853256,-0.92610526,0.38908553,0.27594036,0.08164999,-0.34511957,0.06810855,0.435163,-0.28080794,-0.03519621,0.0715205,325.1,0
165466.0,-0.34478167,1.3260676,-0.91870517,-0.89936787,1.2240669,0.34222054,0.27330106,-1.4310898,-0.058147363,-0.5200537,0.26640844,0.2389095,-0.39246953,-0.7280305,-0.8235405,0.73179793,0.034560364,0.524795,0.25734875,-0.31005552,1.1844342,-1.4004579,0.2091051,-0.350727,-0.3395476,0.16264424,0.29204667,0.079019286,6.88,0
149742.0,-0.697992,0.82897097,0.7548366,-1.213934,1.5875108,0.35666427,0.9725611,0.08301,-0.87547636,-0.784464,-0.08338906,0.56011564,0.62698764,0.17746504,-0.8788574,0.366393,-0.9975753,0.10354785,0.8369363,0.078125805,-0.2935781,-0.9393985,-0.40737373,-0.33154362,0.658589,0.33084658,-0.057245877,0.031191455,1.98,0
74119.0,1.1132749,-0.30595937,1.0883051,0.6268391,-0.7252856,0.6711383,-0.8373853,0.4029527,0.7523056,-0.1039776,0.82302177,0.8858387,-0.41649312,-0.118772745,-0.17884602,0.18241794,-0.24241988,-0.03079734,0.01648346,-0.13181289,-0.037262432,0.060807973,0.010808401,-0.27087146,0.18042207,0.35011807,0.025923753,0.009973585,11.5,0
74839.0,-0.60639334,1.2695107,0.21881373,-0.41597593,0.58603,0.28401044,0.22672482,0.61656797,-0.68934655,-0.56494755,-0.22554792,0.13727808,0.2840572,0.0024455236,0.29322717,1.2112343,-0.69603634,0.9746399,0.8445106,0.07481417,-0.28185207,-0.91523266,-0.17088537,-1.4551768,0.06265766,0.16431,0.111451276,0.008746586,9.42,0
156365.0,-0.36226887,1.3236768,-0.7447954,-0.8274448,1.0566102,-0.07186618,0.576715,-0.6884072,-0.018473085,-0.29451597,0.74238867,0.51772434,-0.085608795,-0.8718006,-0.86088735,0.5650318,0.0965614,0.31103373,0.08029773,-0.014875734,0.4207915,-1.0521474,0.16320795,0.09886652,-0.34995297,0.13381001,0.37010705,0.13433494,8.99,0
57125.0,-1.0762587,0.7661716,-0.56309247,-0.76082,3.6062865,3.0231314,0.7460746,0.04072293,-0.21273609,0.84135777,-0.10576949,-0.47315362,-0.2329611,0.0017015497,0.75904614,-0.2361324,-1.0529882,0.14413276,0.34950075,-0.13418488,-0.00045112678,0.09463127,-0.50635976,1.0246295,0.07489555,-0.5031897,-0.9710288,-0.23678327,1.0,0
152611.0,-0.9496832,0.71414185,-0.102323435,-1.9123493,2.251737,4.0035377,-0.29421428,1.191268,0.5739159,0.025782341,-0.3276946,-0.1262075,-0.1900436,-0.23589595,0.62219906,0.20282969,-0.7080992,0.10867527,-0.62853855,0.35949457,0.19974989,0.84121895,-0.24549462,0.75986296,0.01915095,0.6829338,0.58211356,0.31817523,8.99,0
148525.0,-0.17550148,-0.36599526,-0.08912199,-2.8519247,-0.15443909,-1.3501757,0.025119362,-1.2591766,-2.308607,0.93769485,-0.9909285,-0.4720211,1.6147724,-0.4598655,-0.87630296,-0.47771755,0.022556553,0.003079782,-1.0976917,-0.64838475,0.9848631,0.98479927,0.24349251,0.0750589,-0.7550806,-0.21320333,0.33470324,0.22388552,15.0,0
61446.0,-0.89174736,1.1375166,1.2679789,-0.09280718,-0.23573567,-0.29003882,0.15956111,0.6410005,-0.82352895,-0.4106289,1.535988,0.8948006,-0.15563098,0.72042096,0.3598953,0.17123087,-0.1161406,-0.31740004,-0.1378288,-0.022149932,-0.087058686,-0.3548061,0.08969484,0.2006898,-0.30199245,0.07302393,0.15106133,0.03999027,8.99,0
33764.0,-1.1966788,-3.6503506,-1.2311057,2.3237128,-1.2137517,0.054165233,1.8719401,-0.4107967,-0.074794985,-0.6215539,-0.42565662,0.3743924,-0.0671408,0.58580637,0.4127017,-0.498905,0.21073848,-0.6165982,-0.88262546,2.3152237,0.74155986,-0.49013072,-1.2074827,0.16250649,0.307061,-0.3631742,-0.2093409,0.2258711,1242.35,0
113432.0,2.003365,-0.16718702,-1.923795,0.336131,0.20891126,-0.75967807,-0.041178267,-0.06662593,1.338115,-0.79483724,-1.1228936,-0.9038296,-2.083424,-1.0719321,0.15902753,0.19212429,1.0612181,0.39961198,0.2576022,-0.22463943,-0.28058335,-0.73310274,0.18661368,0.30265123,-0.08163122,-0.101627536,-0.029890593,-0.017289083,34.66,0
124874.0,2.0208256,0.15624666,-1.5911239,0.33954212,0.43326083,-0.6504135,0.12394922,-0.13339703,0.13593292,-0.22583535,1.3948392,1.1978465,0.5122354,-0.7493034,-0.5710859,0.43157166,0.25849792,0.057022147,0.26822522,-0.1162859,-0.2945714,-0.7509657,0.34441385,0.6852423,-0.2938014,0.14076324,-0.06242666,-0.03764969,0.99,0
70403.0,1.2784755,0.05537464,-0.53803444,-0.21257299,0.39290196,-0.46503836,0.45443055,-0.31261286,-0.16374312,-0.19880024,-1.1925552,0.45801404,1.4980576,0.112710215,0.82792395,0.47648236,-0.77868116,-0.6898649,0.7791803,0.17720707,-0.48390362,-1.5235986,-0.033918712,-0.95974964,0.30537465,0.6980513,-0.10680585,0.0031613584,70.18,0
36967.0,-0.5247251,0.9024076,1.5517836,-0.18738161,0.18374293,-0.11717096,0.510486,0.22559106,-0.64478165,-0.18514502,1.5039934,0.67962873,-0.1565499,0.385513,0.4102843,0.10698269,-0.36114118,-0.2926708,-0.054288432,0.08590688,-0.14537762,-0.37713188,0.009476856,-0.0041788565,-0.29694307,0.08378027,0.2751804,0.108031064,6.23,0
65347.0,-1.320214,-0.9852801,2.669072,-1.6100774,0.14132598,0.62826884,-0.05551163,-0.032923374,-0.8589244,0.41343543,1.4257549,0.6326938,0.66931504,-0.9037322,-0.21847802,-1.6806719,-0.09942679,0.78106266,-1.5969745,-0.4202135,-0.22495535,0.42673594,0.25197306,-0.23397325,0.1242305,1.0861604,-0.34432817,-0.45340326,34.87,0
165910.0,-0.50955826,0.0146838995,0.45679098,-2.4785697,0.5158292,-0.6896043,0.43076572,-0.037093446,-1.5271767,0.23201141,0.93380874,0.046117373,0.6297152,-0.114180535,-1.0661037,1.3480787,-0.4870918,-0.7687035,0.01613047,0.30926278,0.4813372,1.2534009,-0.17621753,0.81081057,0.029238522,-0.21973178,0.33271363,0.21620995,32.9,0
79301.0,1.2144055,0.34701866,0.31356192,0.9697021,0.071877174,-0.19248594,0.09059476,-0.08103777,-0.072254986,-0.07581899,-0.3005424,0.7087333,1.061855,0.14306648,1.192615,-0.05971642,-0.3839367,-0.61788243,-0.6021371,-0.095203176,-0.038327113,-0.00039834995,-0.046641942,-0.2654478,0.5501899,-0.39035577,0.04466399,0.020864954,4.99,0
82824.0,-2.4049609,-1.8934538,0.3574885,-1.2665229,4.466822,2.5378351,0.5932876,-0.2088182,0.47706786,0.69018894,0.15257661,-0.5536139,-0.082104504,-0.7776785,0.85280037,0.6578124,-1.7508577,-0.14326936,-0.13195765,-0.92950827,-0.79760426,-0.53985524,1.1950718,0.99919975,0.09640141,-0.14387673,-0.45297146,-0.97183955,1.98,0
134775.0,2.2353456,-1.460051,-0.7345107,-1.8976694,-1.0982795,0.10069713,-1.4257424,0.049079996,-1.4642478,1.7252505,0.5197401,-0.049242508,1.1394688,-0.38723347,-0.028898457,0.35888308,-0.32091212,0.639648,0.15511477,-0.28505096,-0.30528215,-0.57847947,0.39876845,0.13213821,-0.5751971,-0.50238156,0.022475382,-0.03702519,37.0,0
